symbol,theme_id,theme_label,theme_family,membership_type,assignment_order,fit_score,corr_with_theme_moves,med_abs_resid,fit_overlap_months,sector_mode,industry_mode,primary_theme_id
HINDCOPPER,IND::Mining,Mining,Mining,secondary,2,0.3463,0.56,0.1525,50.0,Basic Materials,Copper,IND::Aluminium and Aluminium Products
HINDCOPPER,IND::Iron & Steel/Interm.Products,Iron & Steel / Interm.products,Iron & Steel / Interm.products,secondary,3,0.201,0.36,0.17,50.0,Basic Materials,Copper,IND::Aluminium and Aluminium Products
HINDPETRO,IND::Refineries/Petro-Products,Refineries / Petro-products,Refineries / Petro-products,primary,1,1.0,,,,Energy,Refineries/Petro-Products,IND::Refineries/Petro-Products
HINDUNILVR,IND::Personal Products,Personal Products,Personal Products,primary,1,1.0,,,,Consumer Defensive,Personal Products,IND::Personal Products
HINDUNILVR,IND::Packaged Foods,Packaged Foods,Packaged Foods,secondary,2,0.2282,0.3945,0.16,50.0,Consumer Defensive,Personal Products,IND::Personal Products
HINDUNILVR,IND::Breweries & Distilleries,Breweries & Distilleries,Breweries & Distilleries,secondary,3,0.1953,0.34,0.1425,50.0,Consumer Defensive,Personal Products,IND::Personal Products
HINDZINC,IND::Aluminium and Aluminium Products,Aluminium And Aluminium Products,Aluminium And Aluminium Products,primary,1,1.0,,,,Basic Materials,Zinc,IND::Aluminium and Aluminium Products
HINDZINC,IND::Forest Products,Forest Products,Forest Products,secondary,2,0.2515,0.4151,0.13,27.0,Basic Materials,Zinc,IND::Aluminium and Aluminium Products
HINDZINC,IND::Agrochemicals,Agrochemicals,Agrochemicals,secondary,3,0.1914,0.3549,0.19,27.0,Basic Materials,Zinc,IND::Aluminium and Aluminium Products
HITECH,IND::Iron & Steel Products,Iron & Steel Products,Iron & Steel Products,primary,1,1.0,,,,Basic Materials,Iron & Steel Products,IND::Iron & Steel Products
HOMEFIRST,IND::Housing Finance,Housing Finance,Housing Finance,primary,1,1.0,,,,Financial Services,Housing Finance,IND::Housing Finance
HOMEFIRST,IND::Finance (including NBFCs)::B::B,Finance (including Nbfcs) · Group 2,Finance (including Nbfcs),secondary,2,0.2799,0.4513,0.12,50.0,Financial Services,Housing Finance,IND::Housing Finance
HONASA,IND::Personal Products,Personal Products,Personal Products,primary,1,1.0,,,,Consumer Defensive,Personal Products,IND::Personal Products
HONASA,IND::Packaged Foods,Packaged Foods,Packaged Foods,secondary,2,0.2769,0.4642,0.16,31.0,Consumer Defensive,Personal Products,IND::Personal Products
HONAUT,IND::Other Electrical Equipment/Products::B,Other Electrical Equipment / Products · Group 1,Other Electrical Equipment / Products,primary,1,1.0,,,,Industrials,Other Electrical Equipment/Products,IND::Other Electrical Equipment/Products::B
HONAUT,IND::Plastic Products,Plastic Products,Plastic Products,secondary,2,0.2242,0.3632,0.1,50.0,Industrials,Other Electrical Equipment/Products,IND::Other Electrical Equipment/Products::B
HUDCO,IND::Housing Finance,Housing Finance,Housing Finance,primary,1,1.0,,,,Financial Services,Housing Finance,IND::Housing Finance
HUDCO,IND::Banks::B::B,Banks · Group 1,Banks,secondary,2,0.2846,0.4794,0.17,38.0,Financial Services,Housing Finance,IND::Housing Finance
HYUNDAI,UNCLASSIFIED::B::A::A,Cross-sector · Group 10,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::A::A
ICICIAMC,UNCLASSIFIED::B::A::B::NoRank::3,Cross-sector (no Rank) · Group 3,Cross-sector (no Rank),primary,1,1.0,,,,,,UNCLASSIFIED::B::A::B::NoRank::3
ICICIBANK,IND::Banks::A,Banks · Group 2,Banks,primary,1,1.0,,,,Financial Services,Banks,IND::Banks::A
ICICIBANK,IND::Holding Companies,Holding Companies,Holding Companies,secondary,2,0.2085,0.3278,0.07,50.0,Financial Services,Banks,IND::Banks::A
ICICIGI,IND::General Insurance,General Insurance,General Insurance,primary,1,1.0,,,,Financial Services,General Insurance,IND::General Insurance
ICICIGI,IND::Finance (including NBFCs)::B::A,Finance (including Nbfcs) · Group 1,Finance (including Nbfcs),secondary,2,0.3014,0.4841,0.125,50.0,Financial Services,General Insurance,IND::General Insurance
ICICIGI,IND::Life Insurance,Life Insurance,Life Insurance,secondary,3,0.241,0.3936,0.115,50.0,Financial Services,General Insurance,IND::General Insurance
ICICIPRULI,IND::Life Insurance,Life Insurance,Life Insurance,primary,1,1.0,,,,Financial Services,Life Insurance,IND::Life Insurance
ICIL,IND::Textiles,Textiles,Textiles,primary,1,1.0,,,,Consumer Cyclical,Textiles,IND::Textiles
ICIL,IND::Other Apparels & Accessories,Other Apparels & Accessories,Other Apparels & Accessories,secondary,2,0.2068,0.3737,0.1825,38.0,Consumer Cyclical,Textiles,IND::Textiles
ICRA,IND::Other Financial Services,Other Financial Services,Other Financial Services,primary,1,1.0,,,,Financial Services,Other Financial Services,IND::Other Financial Services
IDBI,IND::Banks::B::B,Banks · Group 1,Banks,primary,1,1.0,,,,Financial Services,Banks,IND::Banks::B::B
IDBI,IND::Finance (including NBFCs)::B::A,Finance (including Nbfcs) · Group 1,Finance (including Nbfcs),secondary,2,0.3282,0.5011,0.075,25.0,Financial Services,Banks,IND::Banks::B::B
IDBI,IND::Banks::B::A,Banks · Group 3,Banks,secondary,3,0.3039,0.4792,0.105,25.0,Financial Services,Banks,IND::Banks::B::B
IDEA,IND::Banks::B::B,Banks · Group 1,Banks,primary,1,1.0,,,,,,IND::Banks::B::B
IDEA,IND::Banks::B::A,Banks · Group 3,Banks,secondary,2,0.1888,0.3554,0.2,23.0,,,IND::Banks::B::B
IDFCFIRSTB,IND::Banks::A,Banks · Group 2,Banks,primary,1,1.0,,,,Financial Services,Banks,IND::Banks::A
IDFCFIRSTB,IND::Banks::B::A,Banks · Group 3,Banks,secondary,2,0.3249,0.5091,0.105,50.0,Financial Services,Banks,IND::Banks::A
IDFCFIRSTB,IND::Finance (including NBFCs)::B::B,Finance (including Nbfcs) · Group 2,Finance (including Nbfcs),secondary,3,0.2639,0.4478,0.165,50.0,Financial Services,Banks,IND::Banks::A
IEX,IND::Exchange,Exchange,Exchange,primary,1,1.0,,,,Financial Services,Exchange,IND::Exchange
IFBIND,IND::Household Appliances,Household Appliances,Household Appliances,primary,1,1.0,,,,Consumer Cyclical,Household Appliances,IND::Household Appliances
IGIL,UNCLASSIFIED::B::B::A::A::A,Cross-sector · Group 8,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::B::A::A::A
IGL,IND::Utilities:Non-Electrical,Utilities:non-electrical,Utilities:non-electrical,primary,1,1.0,,,,Utilities,Utilities:Non-Electrical,IND::Utilities:Non-Electrical
IIFL,IND::Other Financial Services,Other Financial Services,Other Financial Services,primary,1,1.0,,,,Financial Services,Other Financial Services,IND::Other Financial Services
IIFLCAPS,UNCLASSIFIED::B::B::A::A::B,Cross-sector · Group 5,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::B::A::A::B
IKS,UNCLASSIFIED::A::A,Cross-sector · Group 2,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::A::A
IKS,UNCLASSIFIED::B::B::A::A::A,Cross-sector · Group 8,Cross-sector,secondary,2,0.3688,0.5654,0.09,11.0,,,UNCLASSIFIED::A::A
IMFA,IND::Iron & Steel/Interm.Products,Iron & Steel / Interm.products,Iron & Steel / Interm.products,primary,1,1.0,,,,Basic Materials,Iron & Steel/Interm.Products,IND::Iron & Steel/Interm.Products
INDGN,UNCLASSIFIED::B::B::B::A,Cross-sector · Group 6,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::B::B::A
INDHOTEL,IND::Hotels,Hotels,Hotels,primary,1,1.0,,,,Consumer Cyclical,Hotels,IND::Hotels
INDHOTEL,IND::Textiles,Textiles,Textiles,secondary,2,0.1926,0.3544,0.185,50.0,Consumer Cyclical,Hotels,IND::Hotels
INDIACEM,IND::Cement & Cement Products,Cement & Cement Products,Cement & Cement Products,primary,1,1.0,,,,Basic Materials,Cement & Cement Products,IND::Cement & Cement Products
INDIACEM,IND::Agrochemicals,Agrochemicals,Agrochemicals,secondary,2,0.2853,0.4676,0.14,33.0,Basic Materials,Cement & Cement Products,IND::Cement & Cement Products
INDIACEM,IND::Specialty Chemicals::A,Specialty Chemicals · Group 1,Specialty Chemicals,secondary,3,0.2762,0.4461,0.12,33.0,Basic Materials,Cement & Cement Products,IND::Cement & Cement Products
INDIAGLYCO,IND::Commodity Chemicals,Commodity Chemicals,Commodity Chemicals,primary,1,1.0,,,,Basic Materials,Commodity Chemicals,IND::Commodity Chemicals
INDIAMART,IND::Internet Software & Services,Internet Software & Services,Internet Software & Services,primary,1,1.0,,,,Communication Services,Internet Software & Services,IND::Internet Software & Services
INDIANB,IND::Banks::B::B,Banks · Group 1,Banks,primary,1,1.0,,,,Financial Services,Banks,IND::Banks::B::B
INDIASHLTR,IND::Housing Finance,Housing Finance,Housing Finance,primary,1,1.0,,,,Financial Services,Housing Finance,IND::Housing Finance
INDIGO,IND::Other Electrical Equipment/Products::A,Other Electrical Equipment / Products · Group 2,Other Electrical Equipment / Products,primary,1,1.0,,,,Industrials,Airlines,IND::Other Electrical Equipment/Products::A
INDIGOPNTS,IND::Furniture-Furnishing-Paints,Furniture-furnishing-paints,Furniture-furnishing-paints,primary,1,1.0,,,,Basic Materials,Furniture-Furnishing-Paints,IND::Furniture-Furnishing-Paints
INDIQUBE,UNCLASSIFIED::B::B::A::B::B,Cross-sector · Group 3,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::B::A::B::B
INDUSINDBK,IND::Banks::A,Banks · Group 2,Banks,primary,1,1.0,,,,Financial Services,Banks,IND::Banks::A
INDUSINDBK,IND::Finance (including NBFCs)::B::B,Finance (including Nbfcs) · Group 2,Finance (including Nbfcs),secondary,2,0.393,0.6289,0.1575,50.0,Financial Services,Banks,IND::Banks::A
INDUSINDBK,IND::Banks::B::A,Banks · Group 3,Banks,secondary,3,0.1881,0.3265,0.135,50.0,Financial Services,Banks,IND::Banks::A
INDUSTOWER,IND::Internet Software & Services,Internet Software & Services,Internet Software & Services,primary,1,1.0,,,,Communication Services,Other Telecom Services,IND::Internet Software & Services
INFY,IND::IT Consulting & Software::B::B::A::A,IT Consulting & Software · Group 2,IT Consulting & Software,primary,1,1.0,,,,Technology,IT Consulting & Software,IND::IT Consulting & Software::B::B::A::A
INFY,IND::IT Consulting & Software::B::B::A::B,IT Consulting & Software · Group 1,IT Consulting & Software,secondary,2,0.3546,0.5858,0.185,50.0,Technology,IT Consulting & Software,IND::IT Consulting & Software::B::B::A::A
INGERRAND,IND::Industrial Machinery::B,Industrial Machinery · Group 2,Industrial Machinery,primary,1,1.0,,,,Industrials,Industrial Machinery,IND::Industrial Machinery::B
INOXGREEN,IND::Electric Utilities::B,Electric Utilities · Group 2,Electric Utilities,primary,1,1.0,,,,Utilities,Electric Utilities,IND::Electric Utilities::B
INOXINDIA,IND::Other Industrial Products,Other Industrial Products,Other Industrial Products,primary,1,1.0,,,,Industrials,Other Industrial Products,IND::Other Industrial Products
INOXINDIA,IND::Other Industrial Goods,Other Industrial Goods,Other Industrial Goods,secondary,2,0.2315,0.38,0.115,30.0,Industrials,Other Industrial Products,IND::Other Industrial Products
INOXWIND,IND::Electric Utilities::B,Electric Utilities · Group 2,Electric Utilities,primary,1,1.0,,,,Industrials,Electric Utilities,IND::Electric Utilities::B
INTELLECT,IND::IT Software Products,IT Software Products,IT Software Products,primary,1,1.0,,,,,IT Software Products,IND::IT Software Products
INTERARCH,UNCLASSIFIED::B::B::A::A::B,Cross-sector · Group 5,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::B::A::A::B
IOC,IND::Oil Marketing & Distribution,Oil Marketing & Distribution,Oil Marketing & Distribution,primary,1,1.0,,,,Energy,Oil Marketing & Distribution,IND::Oil Marketing & Distribution
IOC,IND::Refineries/Petro-Products,Refineries / Petro-products,Refineries / Petro-products,secondary,2,0.3545,0.5279,0.05,50.0,Energy,Oil Marketing & Distribution,IND::Oil Marketing & Distribution
IONEXCHANG,IND::Utilities:Non-Electrical,Utilities:non-electrical,Utilities:non-electrical,primary,1,1.0,,,,Industrials,Utilities:Non-Electrical,IND::Utilities:Non-Electrical
IPCALAB,IND::Pharmaceuticals::B::B,Pharmaceuticals · Group 1,Pharmaceuticals,primary,1,1.0,,,,Healthcare,Pharmaceuticals,IND::Pharmaceuticals::B::B
IRB,IND::Roads & Highways,Roads & Highways,Roads & Highways,primary,1,1.0,,,,Industrials,Roads & Highways,IND::Roads & Highways
IRB,IND::Plastic Products,Plastic Products,Plastic Products,secondary,2,0.1784,0.3171,0.145,50.0,Industrials,Roads & Highways,IND::Roads & Highways
IRCTC,IND::Travel Support Services,Travel Support Services,Travel Support Services,primary,1,1.0,,,,Industrials,Travel Support Services,IND::Travel Support Services
IRFC,IND::Finance (including NBFCs)::A,Finance (including Nbfcs) · Group 3,Finance (including Nbfcs),primary,1,1.0,,,,Financial Services,Finance (including NBFCs),IND::Finance (including NBFCs)::A
ISGEC,IND::Industrial Machinery::A,Industrial Machinery · Group 1,Industrial Machinery,primary,1,1.0,,,,Industrials,Industrial Machinery,IND::Industrial Machinery::A
ITC,IND::Cigarettes-Tobacco Products,Cigarettes-tobacco Products,Cigarettes-tobacco Products,primary,1,1.0,,,,Consumer Defensive,Cigarettes-Tobacco Products,IND::Cigarettes-Tobacco Products
ITC,IND::Packaged Foods,Packaged Foods,Packaged Foods,secondary,2,0.2945,0.4915,0.165,50.0,Consumer Defensive,Cigarettes-Tobacco Products,IND::Cigarettes-Tobacco Products
ITC,IND::Personal Products,Personal Products,Personal Products,secondary,3,0.2227,0.376,0.135,50.0,Consumer Defensive,Cigarettes-Tobacco Products,IND::Cigarettes-Tobacco Products
ITCHOTELS,UNCLASSIFIED::B::B::A::A::B,Cross-sector · Group 5,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::B::A::A::B
ITCHOTELS,UNCLASSIFIED::B::B::A::B::B,Cross-sector · Group 3,Cross-sector,secondary,2,0.2931,0.4466,0.065,10.0,,,UNCLASSIFIED::B::B::A::A::B
ITCHOTELS,UNCLASSIFIED::B::A::A,Cross-sector · Group 10,Cross-sector,secondary,3,0.2599,0.4034,0.075,10.0,,,UNCLASSIFIED::B::B::A::A::B
IXIGO,IND::Forest Products,Forest Products,Forest Products,primary,1,1.0,,,,,,IND::Forest Products
J&KBANK,IND::Banks::B::B,Banks · Group 1,Banks,primary,1,1.0,,,,Financial Services,Banks,IND::Banks::B::B
J&KBANK,IND::Banks::B::A,Banks · Group 3,Banks,secondary,2,0.2102,0.3666,0.155,50.0,Financial Services,Banks,IND::Banks::B::B
JAINREC,UNCLASSIFIED::B::A::B::NoRank::1,Cross-sector (no Rank) · Group 1,Cross-sector (no Rank),primary,1,1.0,,,,,,UNCLASSIFIED::B::A::B::NoRank::1
JAMNAAUTO,IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment · Group 2,Auto Parts & Equipment,primary,1,1.0,,,,Consumer Cyclical,Auto Parts & Equipment,IND::Auto Parts & Equipment::B::B::A
JAMNAAUTO,IND::Travel Support Services,Travel Support Services,Travel Support Services,secondary,2,0.1749,0.3205,0.165,50.0,Consumer Cyclical,Auto Parts & Equipment,IND::Auto Parts & Equipment::B::B::A
JBCHEPHARM,IND::Pharmaceuticals::B::B,Pharmaceuticals · Group 1,Pharmaceuticals,primary,1,1.0,,,,Healthcare,Pharmaceuticals,IND::Pharmaceuticals::B::B
JINDALSAW,IND::Other Industrial Products,Other Industrial Products,Other Industrial Products,primary,1,1.0,,,,Basic Materials,Other Industrial Products,IND::Other Industrial Products
JINDALSTEL,IND::Iron & Steel/Interm.Products,Iron & Steel / Interm.products,Iron & Steel / Interm.products,primary,1,1.0,,,,Basic Materials,Iron & Steel/Interm.Products,IND::Iron & Steel/Interm.Products
JINDALSTEL,IND::Aluminium and Aluminium Products,Aluminium And Aluminium Products,Aluminium And Aluminium Products,secondary,2,0.3136,0.4984,0.1175,50.0,Basic Materials,Iron & Steel/Interm.Products,IND::Iron & Steel/Interm.Products
JINDALSTEL,IND::Mining,Mining,Mining,secondary,3,0.2491,0.4041,0.1125,50.0,Basic Materials,Iron & Steel/Interm.Products,IND::Iron & Steel/Interm.Products
JIOFIN,IND::Finance (including NBFCs)::A,Finance (including Nbfcs) · Group 3,Finance (including Nbfcs),primary,1,1.0,,,,Financial Services,Finance (including NBFCs),IND::Finance (including NBFCs)::A
JKCEMENT,IND::Cement & Cement Products,Cement & Cement Products,Cement & Cement Products,primary,1,1.0,,,,Basic Materials,Cement & Cement Products,IND::Cement & Cement Products
JKLAKSHMI,IND::Cement & Cement Products,Cement & Cement Products,Cement & Cement Products,primary,1,1.0,,,,Basic Materials,Cement & Cement Products,IND::Cement & Cement Products
JKPAPER,IND::Paper & Paper Products,Paper & Paper Products,Paper & Paper Products,primary,1,1.0,,,,Basic Materials,Paper & Paper Products,IND::Paper & Paper Products
JKTYRE,IND::Auto Tyres & Rubber Products,Auto Tyres & Rubber Products,Auto Tyres & Rubber Products,primary,1,1.0,,,,Consumer Cyclical,Auto Tyres & Rubber Products,IND::Auto Tyres & Rubber Products
JLHL,IND::Healthcare Facilities,Healthcare Facilities,Healthcare Facilities,primary,1,1.0,,,,Healthcare,Healthcare Facilities,IND::Healthcare Facilities
JLHL,IND::Pharmaceuticals::A,Pharmaceuticals · Group 5,Pharmaceuticals,secondary,2,0.2086,0.3473,0.115,32.0,Healthcare,Healthcare Facilities,IND::Healthcare Facilities
JMFINANCIL,IND::Holding Companies,Holding Companies,Holding Companies,primary,1,1.0,,,,Financial Services,Holding Companies,IND::Holding Companies
JMFINANCIL,IND::Finance (including NBFCs)::A,Finance (including Nbfcs) · Group 3,Finance (including Nbfcs),secondary,2,0.2102,0.3624,0.145,50.0,Financial Services,Holding Companies,IND::Holding Companies
JSL,IND::Iron & Steel/Interm.Products,Iron & Steel / Interm.products,Iron & Steel / Interm.products,primary,1,1.0,,,,Basic Materials,Iron & Steel/Interm.Products,IND::Iron & Steel/Interm.Products
JSWCEMENT,UNCLASSIFIED::B::A::B::NoRank::2,Cross-sector (no Rank) · Group 2,Cross-sector (no Rank),primary,1,1.0,,,,,,UNCLASSIFIED::B::A::B::NoRank::2
JSWENERGY,IND::Electric Utilities::A,Electric Utilities · Group 1,Electric Utilities,primary,1,1.0,,,,Utilities,Electric Utilities,IND::Electric Utilities::A
JSWHL,UNCLASSIFIED::B::B::B::B,Cross-sector · Group 7,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::B::B::B
JSWINFRA,IND::Marine Port & Services,Marine Port & Services,Marine Port & Services,primary,1,1.0,,,,Industrials,Marine Port & Services,IND::Marine Port & Services
JSWSTEEL,IND::Iron & Steel/Interm.Products,Iron & Steel / Interm.products,Iron & Steel / Interm.products,primary,1,1.0,,,,Basic Materials,Iron & Steel/Interm.Products,IND::Iron & Steel/Interm.Products
JSWSTEEL,IND::Aluminium and Aluminium Products,Aluminium And Aluminium Products,Aluminium And Aluminium Products,secondary,2,0.3091,0.5134,0.1675,50.0,Basic Materials,Iron & Steel/Interm.Products,IND::Iron & Steel/Interm.Products
JTEKTINDIA,IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment · Group 2,Auto Parts & Equipment,primary,1,1.0,,,,Consumer Cyclical,Auto Parts & Equipment,IND::Auto Parts & Equipment::B::B::A
JTEKTINDIA,IND::Auto Parts & Equipment::B::B::B,Auto Parts & Equipment · Group 3,Auto Parts & Equipment,secondary,2,0.2059,0.3712,0.18,50.0,Consumer Cyclical,Auto Parts & Equipment,IND::Auto Parts & Equipment::B::B::A
JUBLFOOD,IND::Restaurants,Restaurants,Restaurants,primary,1,1.0,,,,Consumer Cyclical,Restaurants,IND::Restaurants
JUBLFOOD,IND::Other Apparels & Accessories,Other Apparels & Accessories,Other Apparels & Accessories,secondary,2,0.2519,0.4391,0.185,50.0,Consumer Cyclical,Restaurants,IND::Restaurants
JUBLFOOD,IND::Footwear,Footwear,Footwear,secondary,3,0.199,0.3486,0.15,50.0,Consumer Cyclical,Restaurants,IND::Restaurants
JUBLINGREA,IND::Specialty Chemicals::A,Specialty Chemicals · Group 1,Specialty Chemicals,primary,1,1.0,,,,Basic Materials,Specialty Chemicals,IND::Specialty Chemicals::A
JUBLINGREA,IND::Fertilizers,Fertilizers,Fertilizers,secondary,2,0.2203,0.3876,0.17,50.0,Basic Materials,Specialty Chemicals,IND::Specialty Chemicals::A
JUBLPHARMA,IND::Pharmaceuticals::B::B,Pharmaceuticals · Group 1,Pharmaceuticals,primary,1,1.0,,,,Healthcare,Pharmaceuticals,IND::Pharmaceuticals::B::B
